lat,lon,rsrp 
39.6202,-107.048,-104
39.6202,-107.048,-103
39.6202,-107.048,-103
39.6202,-107.047,-103
39.6202,-107.047,-103
39.6202,-107.047,-103
39.6202,-107.046,-102
39.6202,-107.046,-102
39.6202,-107.046,-102
39.6202,-107.046,-102
39.6202,-107.045,-102
39.6202,-107.045,-102
39.6202,-107.045,-103
39.6202,-107.045,-103
39.6202,-107.044,-101
39.6202,-107.044,-98
39.6202,-107.044,-100
39.6202,-107.043,-100
39.6202,-107.043,-102
39.6202,-107.043,-103
39.6202,-107.043,-97
39.6202,-107.029,-84
39.6202,-107.029,-82
39.6202,-107.028,-87
39.6202,-107.025,-87
39.6202,-107.025,-94
39.6202,-107.025,-93
39.6202,-107.024,-93
39.6202,-107.024,-93
39.6202,-107.024,-93
39.6202,-107.023,-93
39.6202,-107.023,-92
39.6202,-107.023,-92
39.6202,-107.023,-92
39.6202,-107.022,-92
39.6202,-107.022,-91
39.6202,-107.022,-91
39.6202,-107.021,-91
39.6202,-107.021,-90
39.6202,-107.021,-90
39.6202,-107.021,-90
39.6202,-107.02,-89
39.6202,-107.02,-89
39.6202,-107.02,-67
39.6202,-107.02,-70
39.6202,-107.019,-70
39.6202,-107.016,-137
39.6202,-107.016,-138
39.6202,-107.015,-134
39.6202,-107.015,-133
39.6202,-107.015,-67
39.6202,-107.014,-69
39.6202,-107.014,-73
39.6202,-107.014,-74
39.6202,-107.013,-72
39.6202,-107.013,-68
39.6202,-107.013,-68
39.6202,-107.013,-73
39.6202,-107.012,-73
39.6202,-107.012,-71
39.6202,-107.012,-87
39.6202,-107.011,-68
39.6202,-107.011,-75
39.6202,-107.011,-75
39.6202,-107.011,-72
39.6202,-107.01,-79
39.6202,-107.01,-79
39.6202,-107.01,-80
39.6202,-107.01,-81
39.6202,-107.009,-94
39.6202,-107.009,-82
39.6202,-107.009,-98
39.6202,-107.008,-84
39.6202,-107.008,-98
39.6202,-107.008,-140
39.6202,-106.983,-100
39.6202,-106.983,-97
39.6202,-106.982,-98
39.6199,-107.045,-103
39.6199,-107.044,-101
39.6199,-107.044,-102
39.6199,-107.044,-102
39.6199,-107.043,-100
39.6199,-107.043,-100
39.6199,-107.043,-104
39.6199,-107.043,-98
39.6199,-107.042,-97
39.6199,-107.034,-99
39.6199,-107.029,-111
39.6199,-107.028,-109
39.6199,-107.028,-79
39.6199,-107.028,-86
39.6199,-107.025,-87
39.6199,-107.025,-94
39.6199,-107.025,-93
39.6199,-107.024,-93
39.6199,-107.024,-93
39.6199,-107.024,-93
39.6199,-107.023,-93
39.6199,-107.023,-92
39.6199,-107.023,-92
39.6199,-107.023,-92
39.6199,-107.022,-92
39.6199,-107.022,-91
39.6199,-107.022,-91
39.6199,-107.021,-91
39.6199,-107.021,-90
39.6199,-107.021,-90
39.6199,-107.021,-89
39.6199,-107.02,-89
39.6199,-107.02,-89
39.6199,-107.02,-88
39.6199,-107.02,-88
39.6199,-107.019,-87
39.6199,-107.019,-66
39.6199,-107.019,-70
39.6199,-107.018,-71
39.6199,-107.016,-136
39.6199,-107.016,-134
39.6199,-107.016,-134
39.6199,-107.015,-132
39.6199,-107.015,-68
39.6199,-107.015,-70
39.6199,-107.015,-86
39.6199,-107.014,-71
39.6199,-107.014,-73
39.6199,-107.014,-70
39.6199,-107.013,-69
39.6199,-107.013,-63
39.6199,-107.013,-63
39.6199,-107.013,-70
39.6199,-107.012,-69
39.6199,-107.012,-62
39.6199,-107.012,-71
39.6199,-107.011,-72
39.6199,-107.011,-74
39.6199,-107.011,-73
39.6199,-107.011,-75
39.6199,-107.01,-77
39.6199,-107.01,-69
39.6199,-107.01,-79
39.6199,-107.01,-81
39.6199,-107.009,-80
39.6199,-107.009,-81
39.6199,-107.009,-82
39.6199,-107.008,-75
39.6199,-107.008,-138
39.6199,-107.008,-79
39.6199,-107.008,-139
39.6199,-107.007,-140
39.6199,-107.007,-140
39.6196,-107.029,-89
39.6196,-107.029,-88
39.6196,-107.028,-96
39.6196,-107.028,-111
39.6196,-107.028,-110
39.6196,-107.025,-87
39.6196,-107.025,-94
39.6196,-107.025,-93
39.6196,-107.024,-93
39.6196,-107.024,-93
39.6196,-107.024,-93
39.6196,-107.023,-93
39.6196,-107.023,-92
39.6196,-107.023,-92
39.6196,-107.023,-92
39.6196,-107.022,-91
39.6196,-107.022,-91
39.6196,-107.022,-91
39.6196,-107.021,-90
39.6196,-107.021,-90
39.6196,-107.021,-90
39.6196,-107.021,-89
39.6196,-107.02,-89
39.6196,-107.02,-89
39.6196,-107.02,-88
39.6196,-107.02,-88
39.6196,-107.019,-87
39.6196,-107.019,-87
39.6196,-107.019,-86
39.6196,-107.018,-138
39.6196,-107.018,-68
39.6196,-107.018,-70
39.6196,-107.016,-136
39.6196,-107.016,-135
39.6196,-107.016,-133
39.6196,-107.016,-130
39.6196,-107.015,-131
39.6196,-107.015,-129
39.6196,-107.015,-78
39.6196,-107.015,-73
39.6196,-107.014,-71
39.6196,-107.014,-68
39.6196,-107.014,-66
39.6196,-107.013,-58
39.6196,-107.013,-59
39.6196,-107.013,-59
39.6196,-107.013,-68
39.6196,-107.012,-65
39.6196,-107.012,-58
39.6196,-107.012,-68
39.6196,-107.011,-59
39.6196,-107.011,-72
39.6196,-107.011,-65
39.6196,-107.011,-75
39.6196,-107.01,-77
39.6196,-107.01,-134
39.6196,-107.01,-135
39.6196,-107.01,-72
39.6196,-107.009,-79
39.6196,-107.009,-71
39.6196,-107.009,-72
39.6196,-107.008,-76
39.6196,-107.008,-138
39.6196,-107.008,-139
39.6196,-107.008,-80
39.6196,-107.007,-85
39.6196,-107.007,-139
39.6196,-107.007,-140
39.6196,-106.993,-89
39.6196,-106.993,-92
39.6196,-106.993,-89
39.6193,-107.049,-106
39.6193,-107.049,-106
39.6193,-107.048,-104
39.6193,-107.048,-107
39.6193,-107.048,-107
39.6193,-107.048,-106
39.6193,-107.047,-106
39.6193,-107.047,-106
39.6193,-107.047,-106
39.6193,-107.046,-104
39.6193,-107.046,-105
39.6193,-107.046,-102
39.6193,-107.046,-102
39.6193,-107.045,-104
39.6193,-107.045,-105
39.6193,-107.028,-96
39.6193,-107.028,-96
39.6193,-107.028,-96
39.6193,-107.028,-109
39.6193,-107.027,-98
39.6193,-107.027,-96
39.6193,-107.026,-87
39.6193,-107.026,-87
39.6193,-107.025,-94
39.6193,-107.025,-94
39.6193,-107.025,-94
39.6193,-107.025,-93
39.6193,-107.024,-93
39.6193,-107.024,-93
39.6193,-107.024,-93
39.6193,-107.023,-92
39.6193,-107.023,-92
39.6193,-107.023,-92
39.6193,-107.023,-92
39.6193,-107.022,-91
39.6193,-107.022,-91
39.6193,-107.022,-91
39.6193,-107.021,-90
39.6193,-107.021,-90
39.6193,-107.021,-90
39.6193,-107.021,-89
39.6193,-107.02,-89
39.6193,-107.02,-89
39.6193,-107.02,-88
39.6193,-107.02,-88
39.6193,-107.019,-87
39.6193,-107.019,-87
39.6193,-107.019,-86
39.6193,-107.018,-86
39.6193,-107.018,-67
39.6193,-107.018,-63
39.6193,-107.018,-65
39.6193,-107.016,-136
39.6193,-107.016,-135
39.6193,-107.016,-133
39.6193,-107.016,-132
39.6193,-107.015,-130
39.6193,-107.015,-60
39.6193,-107.015,-58
39.6193,-107.015,-56
39.6193,-107.014,-61
39.6193,-107.014,-53
39.6193,-107.014,-65
39.6193,-107.013,-53
39.6193,-107.013,-53
39.6193,-107.013,-53
39.6193,-107.013,-58
39.6193,-107.012,-58
39.6193,-107.012,-49
39.6193,-107.012,-69
39.6193,-107.011,-71
39.6193,-107.011,-73
39.6193,-107.011,-65
39.6193,-107.011,-75
39.6193,-107.01,-63
39.6193,-107.01,-77
39.6193,-107.01,-78
39.6193,-107.01,-79
39.6193,-107.009,-79
39.6193,-107.009,-135
39.6193,-107.009,-136
39.6193,-107.007,-139
39.6193,-107.006,-140
39.6193,-107.006,-140
39.6191,-107.048,-104
39.6191,-107.048,-107
39.6191,-107.048,-106
39.6191,-107.048,-106
39.6191,-107.047,-103
39.6191,-107.047,-106
39.6191,-107.046,-106
39.6191,-107.046,-105
39.6191,-107.046,-103
39.6191,-107.046,-102
39.6191,-107.045,-105
39.6191,-107.045,-102
39.6191,-107.045,-102
39.6191,-107.045,-99
39.6191,-107.044,-99
39.6191,-107.044,-103
39.6191,-107.044,-102
39.6191,-107.043,-102
39.6191,-107.043,-101
39.6191,-107.042,-98
39.6191,-107.041,-99
39.6191,-107.041,-98
39.6191,-107.041,-97
39.6191,-107.04,-98
39.6191,-107.04,-97
39.6191,-107.04,-104
39.6191,-107.039,-107
39.6191,-107.039,-101
39.6191,-107.038,-99
39.6191,-107.038,-105
39.6191,-107.038,-102
39.6191,-107.037,-105
39.6191,-107.037,-98
39.6191,-107.029,-89
39.6191,-107.028,-89
39.6191,-107.028,-96
39.6191,-107.028,-96
39.6191,-107.028,-95
39.6191,-107.027,-95
39.6191,-107.027,-108
39.6191,-107.026,-108
39.6191,-107.026,-108
39.6191,-107.026,-87
39.6191,-107.025,-94
39.6191,-107.025,-94
39.6191,-107.025,-94
39.6191,-107.025,-93
39.6191,-107.024,-93
39.6191,-107.024,-86
39.6191,-107.024,-93
39.6191,-107.023,-92
39.6191,-107.023,-92
39.6191,-107.023,-92
39.6191,-107.023,-92
39.6191,-107.022,-91
39.6191,-107.022,-91
39.6191,-107.022,-91
39.6191,-107.021,-90
39.6191,-107.021,-90
39.6191,-107.021,-90
39.6191,-107.021,-89
39.6191,-107.02,-89
39.6191,-107.02,-89
39.6191,-107.02,-88
39.6191,-107.02,-88
39.6191,-107.019,-87
39.6191,-107.019,-87
39.6191,-107.019,-86
39.6191,-107.018,-86
39.6191,-107.018,-85
39.6191,-107.018,-64
39.6191,-107.018,-64
39.6191,-107.016,-139
39.6191,-107.016,-133
39.6191,-107.016,-131
39.6191,-107.015,-130
39.6191,-107.015,-128
39.6191,-107.015,-59
39.6191,-107.015,-54
39.6191,-107.014,-52
39.6191,-107.014,-60
39.6191,-107.014,-58
39.6191,-107.013,-52
39.6191,-107.013,-53
39.6191,-107.013,-53
39.6191,-107.013,-51
39.6191,-107.012,-57
39.6191,-107.012,-66
39.6191,-107.012,-69
39.6191,-107.011,-67
39.6191,-107.011,-69
39.6191,-107.011,-71
39.6191,-107.011,-73
39.6191,-107.01,-73
39.6191,-107.01,-74
39.6191,-107.01,-58
39.6191,-107.01,-65
39.6191,-107.009,-64
39.6191,-107.009,-68
39.6191,-107.009,-72
39.6191,-107.008,-80
39.6191,-107.008,-66
39.6191,-107.008,-66
39.6191,-107.008,-82
39.6191,-107.007,-82
39.6191,-107.007,-72
39.6191,-107.007,-67
39.6191,-107.006,-140
39.6188,-107.048,-104
39.6188,-107.048,-104
39.6188,-107.048,-106
39.6188,-107.048,-106
39.6188,-107.047,-106
39.6188,-107.047,-106
39.6188,-107.047,-106
39.6188,-107.046,-106
39.6188,-107.046,-105
39.6188,-107.046,-105
39.6188,-107.046,-103
39.6188,-107.045,-105
39.6188,-107.045,-102
39.6188,-107.045,-102
39.6188,-107.045,-99
39.6188,-107.044,-99
39.6188,-107.044,-101
39.6188,-107.044,-103
39.6188,-107.043,-103
39.6188,-107.043,-102
39.6188,-107.043,-100
39.6188,-107.043,-99
39.6188,-107.042,-99
39.6188,-107.042,-98
39.6188,-107.042,-98
39.6188,-107.041,-99
39.6188,-107.041,-99
39.6188,-107.041,-98
39.6188,-107.041,-98
39.6188,-107.04,-100
39.6188,-107.04,-97
39.6188,-107.04,-96
39.6188,-107.04,-104
39.6188,-107.039,-107
39.6188,-107.039,-105
39.6188,-107.039,-101
39.6188,-107.038,-102
39.6188,-107.038,-100
39.6188,-107.038,-105
39.6188,-107.038,-99
39.6188,-107.037,-99
39.6188,-107.037,-98
39.6188,-107.029,-89
39.6188,-107.028,-89
39.6188,-107.028,-96
39.6188,-107.028,-96
39.6188,-107.028,-95
39.6188,-107.027,-95
39.6188,-107.027,-108
39.6188,-107.026,-108
39.6188,-107.026,-108
39.6188,-107.026,-87
39.6188,-107.025,-94
39.6188,-107.025,-94
39.6188,-107.025,-94
39.6188,-107.025,-93
39.6188,-107.024,-93
39.6188,-107.024,-86
39.6188,-107.024,-93
39.6188,-107.023,-92
39.6188,-107.023,-92
39.6188,-107.023,-92
39.6188,-107.023,-92
39.6188,-107.022,-91
39.6188,-107.022,-91
39.6188,-107.022,-91
39.6188,-107.021,-90
39.6188,-107.021,-90
39.6188,-107.021,-90
39.6188,-107.021,-89
39.6188,-107.02,-89
39.6188,-107.02,-89
39.6188,-107.02,-88
39.6188,-107.02,-88
39.6188,-107.019,-87
39.6188,-107.019,-87
39.6188,-107.019,-86
39.6188,-107.018,-86
39.6188,-107.018,-85
39.6188,-107.018,-64
39.6188,-107.018,-64
39.6188,-107.016,-139
39.6188,-107.016,-133
39.6188,-107.016,-131
39.6188,-107.015,-130
39.6188,-107.015,-128
39.6188,-107.015,-58
39.6188,-107.015,-57
39.6188,-107.014,-50
39.6188,-107.014,-60
39.6188,-107.014,-57
39.6188,-107.013,-51
39.6188,-107.013,-49
39.6188,-107.013,-49
39.6188,-107.013,-51
39.6188,-107.012,-51
39.6188,-107.012,-57
39.6188,-107.012,-62
39.6188,-107.011,-67
39.6188,-107.011,-69
39.6188,-107.011,-71
39.6188,-107.011,-73
39.6188,-107.01,-73
39.6188,-107.01,-74
39.6188,-107.01,-58
39.6188,-107.01,-65
39.6188,-107.009,-64
39.6188,-107.009,-68
39.6188,-107.009,-72
39.6188,-107.008,-80
39.6188,-107.008,-67
39.6188,-107.008,-66
39.6188,-107.008,-82
39.6188,-107.007,-82
39.6188,-107.007,-72
39.6188,-107.007,-67
39.6188,-107.006,-140
39.6185,-107.028,-110
39.6185,-107.028,-96
39.6185,-107.028,-96
39.6185,-107.027,-95
39.6185,-107.027,-95
39.6185,-107.027,-95
39.6185,-107.026,-95
39.6185,-107.026,-95
39.6185,-107.026,-94
39.6185,-107.026,-94
39.6185,-107.025,-94
39.6185,-107.025,-94
39.6185,-107.025,-94
39.6185,-107.025,-108
39.6185,-107.024,-88
39.6185,-107.024,-86
39.6185,-107.024,-93
39.6185,-107.023,-92
39.6185,-107.023,-92
39.6185,-107.023,-92
39.6185,-107.023,-92
39.6185,-107.022,-91
39.6185,-107.022,-91
39.6185,-107.022,-91
39.6185,-107.021,-91
39.6185,-107.021,-90
39.6185,-107.021,-90
39.6185,-107.021,-89
39.6185,-107.02,-89
39.6185,-107.02,-89
39.6185,-107.02,-88
39.6185,-107.02,-88
39.6185,-107.019,-87
39.6185,-107.019,-87
39.6185,-107.019,-86
39.6185,-107.018,-85
39.6185,-107.018,-84
39.6185,-107.018,-83
39.6185,-107.018,-82
39.6185,-107.017,-88
39.6185,-107.017,-80
39.6185,-107.017,-78
39.6185,-107.016,-77
39.6185,-107.016,-78
39.6185,-107.016,-73
39.6185,-107.016,-71
39.6185,-107.015,-70
39.6185,-107.015,-73
39.6185,-107.015,-71
39.6185,-107.015,-68
39.6185,-107.014,-66
39.6185,-107.014,-64
39.6185,-107.014,-57
39.6185,-107.013,-52
39.6185,-107.013,-49
39.6185,-107.013,-49
39.6185,-107.013,-52
39.6185,-107.012,-51
39.6185,-107.012,-57
39.6185,-107.012,-65
39.6185,-107.011,-66
39.6185,-107.011,-67
39.6185,-107.011,-67
39.6185,-107.011,-69
39.6185,-107.01,-72
39.6185,-107.01,-74
39.6185,-107.01,-74
39.6185,-107.01,-75
39.6185,-107.009,-65
39.6185,-107.009,-77
39.6185,-107.009,-77
39.6185,-107.008,-78
39.6185,-107.008,-73
39.6185,-107.008,-71
39.6185,-107.008,-94
39.6185,-107.007,-88
39.6185,-107.007,-138
39.6185,-107.007,-140
39.6182,-107.041,-99
39.6182,-107.041,-99
39.6182,-107.041,-99
39.6182,-107.041,-98
39.6182,-107.04,-99
39.6182,-107.028,-89
39.6182,-107.028,-96
39.6182,-107.028,-96
39.6182,-107.028,-96
39.6182,-107.027,-95
39.6182,-107.027,-95
39.6182,-107.027,-95
39.6182,-107.026,-95
39.6182,-107.026,-95
39.6182,-107.026,-94
39.6182,-107.026,-94
39.6182,-107.025,-94
39.6182,-107.025,-109
39.6182,-107.025,-92
39.6182,-107.025,-90
39.6182,-107.024,-87
39.6182,-107.024,-85
39.6182,-107.024,-93
39.6182,-107.023,-92
39.6182,-107.023,-92
39.6182,-107.023,-92
39.6182,-107.023,-92
39.6182,-107.022,-91
39.6182,-107.022,-91
39.6182,-107.022,-91
39.6182,-107.021,-90
39.6182,-107.021,-90
39.6182,-107.021,-90
39.6182,-107.021,-89
39.6182,-107.02,-89
39.6182,-107.02,-89
39.6182,-107.02,-88
39.6182,-107.02,-88
39.6182,-107.019,-87
39.6182,-107.019,-86
39.6182,-107.019,-86
39.6182,-107.018,-85
39.6182,-107.018,-84
39.6182,-107.018,-83
39.6182,-107.018,-82
39.6182,-107.017,-82
39.6182,-107.017,-80
39.6182,-107.017,-89
39.6182,-107.016,-88
39.6182,-107.016,-75
39.6182,-107.016,-78
39.6182,-107.016,-76
39.6182,-107.015,-76
39.6182,-107.015,-74
39.6182,-107.015,-73
39.6182,-107.015,-69
39.6182,-107.014,-68
39.6182,-107.014,-56
39.6182,-107.014,-58
39.6182,-107.013,-52
39.6182,-107.013,-53
39.6182,-107.013,-53
39.6182,-107.013,-52
39.6182,-107.012,-58
39.6182,-107.012,-57
39.6182,-107.012,-68
39.6182,-107.011,-71
39.6182,-107.011,-71
39.6182,-107.011,-72
39.6182,-107.011,-74
39.6182,-107.01,-70
39.6182,-107.01,-76
39.6182,-107.01,-77
39.6182,-107.01,-79
39.6182,-107.009,-80
39.6182,-107.009,-70
39.6182,-107.009,-81
39.6182,-107.008,-72
39.6182,-107.008,-137
39.6182,-107.008,-138
39.6182,-107.007,-140
39.6179,-107.048,-107
39.6179,-107.048,-104
39.6179,-107.048,-104
39.6179,-107.048,-104
39.6179,-107.047,-105
39.6179,-107.047,-104
39.6179,-107.047,-103
39.6179,-107.046,-105
39.6179,-107.046,-102
39.6179,-107.046,-102
39.6179,-107.046,-105
39.6179,-107.045,-102
39.6179,-107.043,-103
39.6179,-107.043,-97
39.6179,-107.042,-96
39.6179,-107.042,-96
39.6179,-107.042,-96
39.6179,-107.041,-97
39.6179,-107.041,-98
39.6179,-107.041,-101
39.6179,-107.041,-100
39.6179,-107.04,-98
39.6179,-107.035,-112
39.6179,-107.028,-89
39.6179,-107.028,-96
39.6179,-107.028,-96
39.6179,-107.028,-96
39.6179,-107.027,-95
39.6179,-107.027,-95
39.6179,-107.027,-95
39.6179,-107.026,-95
39.6179,-107.026,-95
39.6179,-107.026,-94
39.6179,-107.026,-94
39.6179,-107.025,-94
39.6179,-107.025,-107
39.6179,-107.024,-93
39.6179,-107.023,-85
39.6179,-107.023,-92
39.6179,-107.023,-92
39.6179,-107.023,-92
39.6179,-107.022,-91
39.6179,-107.022,-85
39.6179,-107.022,-91
39.6179,-107.021,-90
39.6179,-107.021,-90
39.6179,-107.021,-90
39.6179,-107.021,-89
39.6179,-107.02,-89
39.6179,-107.02,-89
39.6179,-107.02,-88
39.6179,-107.02,-88
39.6179,-107.019,-87
39.6179,-107.019,-86
39.6179,-107.019,-86
39.6179,-107.018,-85
39.6179,-107.018,-84
39.6179,-107.018,-84
39.6179,-107.018,-83
39.6179,-107.017,-82
39.6179,-107.017,-81
39.6179,-107.017,-80
39.6179,-107.016,-80
39.6179,-107.016,-79
39.6179,-107.016,-79
39.6179,-107.016,-77
39.6179,-107.015,-76
39.6179,-107.015,-74
39.6179,-107.015,-72
39.6179,-107.015,-70
39.6179,-107.014,-68
39.6179,-107.014,-69
39.6179,-107.014,-63
39.6179,-107.013,-59
39.6179,-107.013,-59
39.6179,-107.013,-59
39.6179,-107.013,-58
39.6179,-107.012,-58
39.6179,-107.012,-60
39.6179,-107.012,-68
39.6179,-107.011,-61
39.6179,-107.011,-72
39.6179,-107.011,-74
39.6179,-107.011,-68
39.6179,-107.01,-70
39.6179,-107.01,-74
39.6179,-107.01,-78
39.6179,-107.01,-79
39.6179,-107.009,-80
39.6179,-107.009,-80
39.6179,-107.009,-136
39.6179,-107.008,-137
39.6179,-107.008,-81
39.6179,-107.008,-140
39.6179,-107.007,-92
39.6179,-107.007,-86
39.6177,-107.049,-106
39.6177,-107.048,-106
39.6177,-107.048,-106
39.6177,-107.043,-101
39.6177,-107.043,-100
39.6177,-107.042,-100
39.6177,-107.042,-100
39.6177,-107.042,-95
39.6177,-107.041,-99
39.6177,-107.041,-100
39.6177,-107.041,-99
39.6177,-107.041,-99
39.6177,-107.04,-98
39.6177,-107.028,-110
39.6177,-107.028,-96
39.6177,-107.028,-96
39.6177,-107.027,-95
39.6177,-107.027,-95
39.6177,-107.027,-95
39.6177,-107.026,-95
39.6177,-107.026,-95
39.6177,-107.026,-94
39.6177,-107.026,-94
39.6177,-107.025,-94
39.6177,-107.025,-94
39.6177,-107.025,-106
39.6177,-107.024,-85
39.6177,-107.023,-92
39.6177,-107.023,-92
39.6177,-107.023,-92
39.6177,-107.023,-92
39.6177,-107.022,-91
39.6177,-107.022,-91
39.6177,-107.022,-91
39.6177,-107.021,-90
39.6177,-107.021,-90
39.6177,-107.021,-90
39.6177,-107.021,-89
39.6177,-107.02,-89
39.6177,-107.02,-89
39.6177,-107.02,-88
39.6177,-107.02,-88
39.6177,-107.019,-87
39.6177,-107.019,-87
39.6177,-107.019,-86
39.6177,-107.018,-85
39.6177,-107.018,-85
39.6177,-107.018,-84
39.6177,-107.018,-83
39.6177,-107.017,-82
39.6177,-107.017,-82
39.6177,-107.017,-81
39.6177,-107.016,-81
39.6177,-107.016,-80
39.6177,-107.016,-79
39.6177,-107.016,-77
39.6177,-107.015,-77
39.6177,-107.015,-76
39.6177,-107.015,-75
39.6177,-107.015,-71
39.6177,-107.014,-70
39.6177,-107.014,-68
39.6177,-107.014,-63
39.6177,-107.013,-64
39.6177,-107.013,-64
39.6177,-107.013,-64
39.6177,-107.013,-58
39.6177,-107.012,-57
39.6177,-107.012,-62
39.6177,-107.012,-71
39.6177,-107.011,-61
39.6177,-107.011,-72
39.6177,-107.011,-66
39.6177,-107.011,-69
39.6177,-107.01,-72
39.6177,-107.01,-71
39.6177,-107.01,-135
39.6177,-107.01,-79
39.6177,-107.009,-79
39.6177,-107.009,-136
39.6177,-107.009,-78
39.6177,-107.008,-80
39.6177,-107.008,-84
39.6177,-107.005,-86
39.6177,-106.998,-100
39.6177,-106.998,-97
39.6177,-106.998,-98
39.6177,-106.997,-102
39.6177,-106.997,-97
39.6174,-107.049,-105
39.6174,-107.043,-101
39.6174,-107.043,-103
39.6174,-107.042,-100
39.6174,-107.042,-96
39.6174,-107.042,-96
39.6174,-107.041,-99
39.6174,-107.041,-99
39.6174,-107.041,-99
39.6174,-107.041,-101
39.6174,-107.04,-98
39.6174,-107.028,-110
39.6174,-107.028,-96
39.6174,-107.027,-96
39.6174,-107.027,-95
39.6174,-107.027,-95
39.6174,-107.026,-95
39.6174,-107.026,-95
39.6174,-107.026,-94
39.6174,-107.026,-94
39.6174,-107.025,-94
39.6174,-107.025,-94
39.6174,-107.025,-106
39.6174,-107.023,-84
39.6174,-107.023,-92
39.6174,-107.023,-92
39.6174,-107.023,-92
39.6174,-107.022,-91
39.6174,-107.022,-83
39.6174,-107.022,-91
39.6174,-107.021,-91
39.6174,-107.021,-90
39.6174,-107.021,-90
39.6174,-107.021,-89
39.6174,-107.02,-89
39.6174,-107.02,-89
39.6174,-107.02,-88
39.6174,-107.02,-88
39.6174,-107.019,-87
39.6174,-107.019,-87
39.6174,-107.019,-86
39.6174,-107.018,-86
39.6174,-107.018,-85
39.6174,-107.018,-84
39.6174,-107.018,-83
39.6174,-107.017,-83
39.6174,-107.017,-82
39.6174,-107.017,-82
39.6174,-107.016,-82
39.6174,-107.016,-81
39.6174,-107.016,-80
39.6174,-107.016,-78
39.6174,-107.015,-77
39.6174,-107.015,-70
39.6174,-107.015,-74
39.6174,-107.015,-73
39.6174,-107.014,-74
39.6174,-107.014,-71
39.6174,-107.014,-68
39.6174,-107.013,-68
39.6174,-107.013,-67
39.6174,-107.013,-67
39.6174,-107.013,-58
39.6174,-107.012,-62
39.6174,-107.012,-73
39.6174,-107.012,-70
39.6174,-107.011,-74
39.6174,-107.011,-76
39.6174,-107.011,-66
39.6174,-107.011,-132
39.6174,-107.01,-138
39.6174,-107.01,-139
39.6174,-107.01,-137
39.6174,-107.009,-138
39.6174,-107.007,-85
39.6174,-107.007,-90
39.6174,-107.005,-86
39.6174,-106.995,-98
39.6174,-106.995,-99
39.6174,-106.995,-99
39.6174,-106.994,-99
39.6174,-106.994,-102
39.6174,-106.994,-99
39.6174,-106.993,-101
39.6174,-106.993,-100
39.6174,-106.993,-100
39.6174,-106.993,-104
39.6174,-106.992,-96
39.6174,-106.992,-91
39.6174,-106.992,-93
39.6174,-106.991,-93
39.6171,-107.048,-105
39.6171,-107.043,-97
39.6171,-107.042,-101
39.6171,-107.042,-101
39.6171,-107.028,-110
39.6171,-107.027,-96
39.6171,-107.027,-95
39.6171,-107.027,-95
39.6171,-107.026,-95
39.6171,-107.026,-95
39.6171,-107.026,-94
39.6171,-107.026,-94
39.6171,-107.025,-94
39.6171,-107.025,-94
